gene_id,ERR3333392,ERR3333393,ERR3333413,ERR3333414,ERR3333415,ERR3333416,ERR3333417,ERR3333418,ERR3333419,ERR3333420,ERR3333422,ERR3333423,ERR3333424,ERR3333425,logMaxTPM
AT1G02560,326.881,334.88,430.255,411.181,455.867,451.052,391.193,314.183,304.746,297.731,329.527,357.792,372.483,449.786,2.6597897896260965
AT1G02570,0.0,0.0,0.0511866,0.0527269,0.0476662,0.0,0.0,0.0,0.0,0.0,0.0,0.0495868,0.048345,0.0,0.022315720467415888
AT1G02575,0.0,0.0,0.0,0.050484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021389442020763986
AT1G02580,0.0199198,0.0806875,0.217508,0.142055,0.0184164,0.0800084,0.0261624,0.055465,0.0495378,0.0242135,0.2669146,0.1763887,0.0982328,0.100492,0.10274734100912167
AT1G02590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G02610,16.987522,16.087865,119.4534,36.72987,70.56494,69.59637,67.19419,39.76691,89.22035,8.549598,52.20526,18.09824,17.15717,3.610815,2.080819063200269
AT1G02620,0.593259,0.631371,3.43557,1.93008,2.73775,1.79434,1.49544,0.745878,2.19044,0.230804,0.799777,0.274294,0.233941,0.102469,0.6469494374593433
AT1G02630,0.203591,0.779736,0.0532462,0.0615087,0.272747,0.323404,0.2707,0.112068,0.0444806,0.0556875,0.0920874,0.489484,0.401727,0.179788,0.25035558531649194
AT1G02640,6.65361,13.5179,4.02332,2.41902,10.0286,9.37078,11.5886,12.5548,16.5624,4.28767,12.3707,22.3758,24.1353,6.38153,1.4002840730758126
AT1G02650,1.03273,1.01415,0.38091,0.186651,0.64594,0.748329,0.625993,0.692116,1.43138,0.820758,1.137985,2.065627,1.893013,1.42769,0.4865193123917222
AT1G02660,36.4285,23.1643,10.0714,7.95897,14.6317,16.3723,18.3524,15.9463,42.2327,12.7089,82.8886,25.2772,24.1922,6.6818,1.923702946603642
AT1G02670,0.439896,0.687195,0.375025,0.653474,0.653616,0.57329596,0.5993753,0.58166356491,0.69602816,0.924443,1.09475588461,1.987588,2.05882,1.831026,0.4855539211472185
AT1G02680,16.1235,17.5025,29.0057,26.2936,22.6622,23.1178,19.0386,17.8478,21.5834,18.0909,21.098,19.0593,19.1355,19.7363,1.4772037628332013
AT1G02690,1.262953,2.72649,1.9165106,1.71878,3.02752,2.283229,2.297548,2.62055,1.945223,2.1649,2.286937,5.58629,5.62721,11.30473,1.0900720885145136
AT1G02700,2.20562,1.70186,0.724521,0.521509,1.04585,0.734166,1.96666,1.52586,0.635814,1.7201,0.892491,0.24549,0.307657,0.628815,0.5059120390149049
AT1G02705,16.8761,10.5698,3.19609,3.16468,4.38635,6.7457,11.5953,5.95253,5.08094,11.3271,6.87044,7.2106,4.00329,6.46606,1.2522727754650902
AT1G02710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G02720,6.0089569,7.014331,3.7417563,3.2211339,4.424959,5.513133,4.92731,5.496279,6.652725,8.456195,6.77858,10.47886,11.114351,12.731766,1.1377263941001556
AT1G02730,2.7033,6.7501,0.457096,1.11307,4.99186,4.03076,5.00063,5.75861,3.33863,3.89225,5.56319,12.3443,13.2652,25.8241,1.4285251594696466
AT1G02740,8.38239,7.96985,16.6147,12.5523,14.5567,12.6197,10.1112,9.414,8.74077,7.38549,10.9508,10.7501,11.4645,9.40777,1.2458752510112125
AT1G02750,12.31303,11.5617629,23.8655,24.2369,17.4623,19.2545,17.974865,13.787151395,17.2208,13.7866,19.0404,17.525383,20.3586,15.1887,1.4020360068487068
AT1G02770,0.399137,0.0980454,6.10438,5.78105,1.39298,1.59832,0.325232,0.369037,0.202767,0.150634,0.124575,0.274006,0.0763147,0.0,0.8515261829914653
AT1G02780,355.451,363.785,548.825,549.524,460.321,453.84,360.032,388.767,472.885,493.333,439.342,628.636,679.19,918.644,2.9636197417404193
AT1G02790,0.562774,0.414524,0.028329,0.0,0.0,0.0,0.0284653,0.019877,0.118337,0.0,0.0,0.0,0.0,0.0,0.193896177219717
AT1G02800,0.0,0.0211408,0.0,0.0,0.0,0.0262956,0.0260989,0.0182246,0.0217007,0.0,0.159759,0.980356,1.24943,5.7142,0.8269942737011966
AT1G02810,0.0335466,0.178411,0.0,0.0224632,0.0,0.0442802,0.175823,0.0460413,0.127928,0.122013,0.268977,0.359891,0.24757,0.211143,0.13350409954989872
AT1G02813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G02816,12.1129,11.3534,11.5774,11.9886,11.8438,11.3594,12.2071,10.0184,8.52037,9.62633,8.27457,7.43116,7.83691,11.1096,1.120807466194229
AT1G02820,33.9594,16.4431,36.1695,14.779,13.2112,10.2247,12.4813,13.7282,6.63498,5.66552,8.24268,9.94439,11.3978,5.77389,1.570186719053717
AT1G02830,0.0,0.0,0.156744,0.327056,0.145946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12288924990123518
AT1G02840,47.77627,62.9331,66.22268100088,52.15619,53.7633000306331,53.3630200022089,50.17364,53.86719,56.7735,62.920150039946,50.2962,67.64243,73.314720025591,95.399540715255,1.984074964760657
AT1G02850,1.814012,1.967414,34.197723,35.11459,10.31873,14.20355469,6.737631,3.792029,1.9320609675,0.7898692,2.371689,3.06813329,2.635114,2.159682,1.5576826887865551
AT1G02860,18.924544,19.196425,27.433243,17.425531,29.59829,31.12148,25.529714,19.06919,15.986799,7.906755,15.52811,11.28668,9.78196,7.81238,1.5067955472238748
AT1G02870,14.7448,18.048,30.6949,34.877,28.5229,31.5161,17.9863,18.905,23.083,23.0375,30.3936,36.5282,41.9271,52.7061,1.730023616162955
AT1G02880,32.918204,30.53050175748,43.32725,44.47246,43.37881,48.546257,36.58282,36.97598,26.76579,18.652978,28.827027,36.51739,37.2673,41.911221,1.6950108510383213
AT1G02890,20.400878,30.837072,45.008944,36.259202,41.1948,42.9888,33.784793,34.897864,25.5196,25.4705,35.7896,32.259,31.5415,27.8525,1.6628422654265886
AT1G02900,1.46453,2.91928,0.503185,1.62201,1.46422,0.958719,1.20361,1.1058,0.842222,1.46901,1.29649,2.0728,1.724,1.63588,0.593206291319666
AT1G02910,46.38909,52.04749,68.38148,48.61555,52.29408,54.78718,53.01029,52.98834,61.78016,56.59418,52.70026,61.38541,68.26159,75.90433,1.885950792885517
AT1G02920,433.911,263.817,849.176,1677.77,398.634,368.777,281.3,229.192,212.175,50.4746,362.471,244.623,156.65,132.6,3.224991199668074
AT1G02930,1400.761,798.711,1086.101,2715.02,940.678,724.609,802.65,531.873,489.905,133.8945,995.305,609.434,411.243,506.002,3.433932963641475
AT1G02940,0.155669,0.110593,0.693016,0.429237,0.258118,0.704692,0.284854,0.0487554,0.290082,0.0647961,0.285971,0.054835,0.065526,0.205906,0.23164592304483694
AT1G02950,8.75242,13.917606,1.289326808,6.792730503717,9.80224,9.208916,11.35668,11.00556,2.14942,2.71086,9.89056000142739,17.55765,18.12984,12.94569,1.2817113376484306
AT1G02960,12.280327,20.81216,22.926365,14.81924,22.113555,21.091633,16.548977,16.66531,16.608767,21.67387,16.244776,18.2345,18.46348,23.155733,1.3830202205857447
AT1G02965,0.0981495,0.0,0.0,0.0,0.0,0.0,0.0,0.0954577,0.0,0.0,0.0,0.0,0.0,0.0,0.04066146816992247
AT1G02970,0.494784,0.870498,0.646451,1.20004,1.55149,1.23306,1.07402,1.49997,1.55764,2.01101,2.62444,2.50199,2.53216,3.14245,0.6172572751227214
AT1G02980,0.0,0.0,0.0,0.0,0.0,0.0390304,0.0,0.0,0.0,0.0179236,0.0,0.0,0.018187,0.0,0.01662825435131359
AT1G02990,7.55018,9.6804563,12.49067037,11.827867472141,10.9851691523419,12.3729031,10.0523102435628,9.568271178162,6.687831,7.9316861759,9.6777932202029,8.29931314572,8.63762182,8.91911710371,1.130033530899346
AT1G03000,8.52975,13.363,17.2896,13.9009,16.807,17.0342,15.2465,15.1712,13.3563,15.1585,15.6658,16.9997,18.0529,19.5385,1.3125687223425235
AT1G03010,0.243846,1.0689200148683,0.220038,0.391714,0.451221,0.63127200648989,1.1519095,1.087007,1.0102019,1.08231,1.5763769725,1.775004,2.21581,5.95162,0.8420860240255277
AT1G03020,9.22308,8.61397,2.99706,12.1335,9.08888,8.54785,7.51371,6.75441,2.36758,1.68486,1.68253,1.49551,1.05347,0.906485,1.1183804784222346
AT1G03030,11.491511,15.287361,21.5874,23.95264,19.36517,18.976,16.04424,14.29037,11.34298,11.74941,15.55471,15.31125,17.1102,22.29819,1.3971165009324753
AT1G03040,26.9449,36.48201,41.74424,44.78597,38.21572,41.94519,34.37682,34.34263,27.288319,26.33842,29.420104,34.590309,35.22998,40.48497,1.6607324193786503
AT1G03050,0.0481336,0.0170653,0.0,0.0,0.0,0.0,0.0,0.0,0.0174722,0.0,0.0214275,0.0,0.0394478,0.0201881,0.020416643377444532
AT1G03055,4.64692,2.030969,9.49116,7.47083,3.424635,5.752172,3.815861,4.606959,3.357665,2.822112,4.190953,8.66886,7.93001,5.21217,1.0208235104763603
AT1G03060,9.7998273155,13.660022,12.569059534,12.96000384,11.69285551,12.480647,9.933191065,10.2782271,7.445258,10.240592,12.80246,10.91820684,10.9844372,13.226407,1.1661346220425874
AT1G03070,0.643382,0.675345,0.0893608,0.6668,0.665742,0.679732,0.4045028,0.391869,0.0373586,0.291507,0.70615,0.562525,0.801485,0.580431,0.2556306503362728
AT1G03080,31.604394,37.54999,42.96936,57.62746,36.16234,36.58708,26.40794,18.8958,12.58999,13.5932,16.08763,15.73278,15.382673,22.73818,1.7681010790410239
AT1G03090,16.78854,23.6779,23.484,21.30469,23.45528,30.2563,25.9457,22.84369,28.5108,17.07426,25.8754,44.6828,50.5529,25.9718,1.7122531006296786
AT1G03100,0.486815,0.730606,2.24612,1.83769,1.95516,1.7936,1.32258,1.43844,1.19847,1.51437,1.69682,1.66861,2.04025,2.61932,0.5586269826910583
AT1G03103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0948871,0.0,0.0,0.0,0.039369338925091035
AT1G03106,0.0,0.0,0.0562931,0.232088,0.0,0.057163,0.0,0.03957,0.0470956,0.0,0.05796,0.0545463,0.0531844,0.0,0.09064172775498701
AT1G03110,2.74929,3.19803,5.5254,4.95638,7.67625,6.21391,4.87788,7.02652,8.46817,8.63387,9.80015,14.1522,15.8381,16.99,1.2550311633455513
AT1G03120,0.686235,1.18538,0.0938679,0.0971908,0.0874026,0.478538,0.272788,0.457082,0.786794,0.518056,0.47649,0.894422,0.704082,0.722515,0.33952696421453527
AT1G03130,2068.11,2014.7,540.455,332.715,972.417,896.011,1322.93,1687.07,1652.76,1823.36,1285.28,1491.06,1405.77,1566.41,3.315783579657096
AT1G03140,35.9731,42.5389,47.3009,44.3962,44.9489,43.6897,47.5996,42.5229,44.3495,35.7739,37.6551,43.0753,46.4665,43.3771,1.6866326948074035
AT1G03150,19.28,22.3192,27.5432,25.9935,28.7194,28.4807,27.4772,29.607,29.4257,33.8664,30.0726,37.6047,38.3272,44.2329,1.6554544323982114
AT1G03160,23.998805,29.51056450966,38.9580400848268,26.256221,34.15484,39.2270100014281,33.89187,34.872114,39.83736,34.80383,38.805413,38.0440200001954,39.075296007088,50.41852,1.711119572013503
AT1G03165,3.09155,4.98192,5.65718,6.09214,5.93028,4.85299,4.06471,2.04184,4.25431,5.60134,9.83508,3.97182,2.2272,10.6186,1.0651538002655982
AT1G03170,0.338753,0.229277,0.280974,0.123589,0.16823,0.0812091,0.100775,0.197039,0.100561,0.186468,0.32884,0.213563,0.170279,0.290502,0.12670045704774469
AT1G03180,1.190309,2.121058,2.248807,1.682391,2.16238141,1.978730133114,2.3979240151259,1.981963,3.3760900724009,2.103093,2.9236901849,3.32734000068029,4.085884,5.854903,0.8360013137042626
AT1G03190,3.46708,4.7138,7.6466,5.84803,6.21518,6.62347,5.17191,5.59731,5.33556,6.0666,5.85276,6.50606,6.74038,7.53332,0.9368453685615049
AT1G03200,7.44551,16.7889,37.8934,23.3399,29.5659,28.1113,13.6093,12.4904,6.79171,12.582,13.2171,9.46608,9.24064,11.3385,1.5898759101491442
AT1G03210,33.45332,42.82616,44.46462,45.14216,33.83524,34.29221,31.04257,33.00717,40.01843,29.65035,35.18317,24.66179,29.6641,30.21338,1.6640979207902769
AT1G03220,89.2545,33.9742,49.3866,58.2452,84.835,79.2563,91.5543,95.0134,83.6201,16.3964,81.7363,39.4924,35.6309,27.0241,1.9823318490806046
AT1G03230,16.8733,12.8422,14.6401,13.5343,21.3183,20.7453,24.57,29.5278,23.0768,10.0073,23.3844,15.8166,14.9488,14.7032,1.4846955077940187
AT1G03240,0.0,0.178951,1.03864,0.949825,1.17098,1.40776,0.822227,0.968147,0.575265,0.322763,0.831674,0.666815,0.328968,1.66357,0.42546411475488555
AT1G03250,29.71974,30.434104,46.84581,42.84752,39.44279,36.29976,35.66333,34.75817,31.03704,32.51773,34.37487,33.8706,33.71054,34.956527,1.6798439113175676
AT1G03260,9.90009,9.46816,11.2712,10.5112,12.0997,11.7601,10.8885,11.6773,10.6034,10.8988,10.7002,12.2495,11.9715,9.30813,1.122199489492587
AT1G03270,0.967544,1.48927,0.484632,0.608416,1.32899,1.98967,1.81241,2.34229,1.77686,2.27839,2.76,3.7778,3.37715,5.45451,0.8098632779930597
AT1G03280,18.349512,23.734402,35.094902,31.63849,28.471539,28.6623,24.845445,23.848773,21.717803,22.849519,22.184129,25.0019684764,26.489323,28.50278,1.5574458670132738
AT1G03290,26.14151,30.603367,49.828786,59.056528,31.3404976,33.4221519,27.696506,25.749597,26.895131,20.2860020003631,33.891493,27.246146,28.687026,25.088962,1.7785602210693063
AT1G03300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G03310,14.91685,21.33795,28.9908,18.5204,30.6897,32.2,27.6974,28.2485,14.52457,38.8537,20.82529,25.9046,24.54164,31.1674,1.6004686473127905
AT1G03320,0.482979,0.128731,0.567673,0.670651,0.830581,0.577956,0.57237,0.628069,0.135861,0.455634,0.502851,0.236006,0.383664,0.936708,0.28706414650734474
AT1G03325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G03330,40.1803,38.738,56.8417,61.4077,56.7691,54.4099,45.0883,43.5983,44.3736,47.5702,45.8817,52.011,54.4236,55.078,1.795238177201702
AT1G03340,1.96011,2.05968,8.8352,6.6702,6.6126,6.50834,5.10195,4.71255,4.48333,3.58757,4.21891,3.76273,4.03117,3.50159,0.9927831957767822
AT1G03350,36.7113,41.5194,39.9648,44.6873,40.0897,40.1909,33.9875,31.3235,29.6654,33.3326,33.2153,31.7335,30.4145,33.5618,1.6597954931454597
AT1G03360,3.79192,4.39723,7.51443,6.96272,7.1367,7.23826,5.124,6.34631,9.94961,9.3871,11.8015,14.766,16.4995,20.196,1.326253910842292
AT1G03365,7.058769,9.3738846,13.400631,10.888205,12.138901,12.096114,9.78298,10.159164,9.29429,10.985143,11.669947,11.717731,12.717905,11.375438,1.1583815222212301
AT1G03370,36.16572,32.887371,31.95314,39.79337,30.9639,32.80293,33.20746,31.43789,28.79084,19.01686,45.3336,28.79934,31.59151,21.39127,1.6658960450638263
AT1G03380,15.4623,22.065,37.6049,28.2707,28.7715,28.9592,24.0268,20.5775,11.8346,15.1615,14.1381,12.9963,11.6457,9.86778,1.5866424318194925
AT1G03390,0.0,0.0286289,0.0353307,0.0,0.0,0.0,0.0355174,0.0,0.0,0.0328901,0.0,0.0,0.0666748,0.0,0.028032035083043003
AT1G03395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G03400,61.32899,69.91873,50.93289,58.96406,38.20161,45.03924,44.77019,51.38129,58.0315,46.64706,59.6473,39.46511,44.28615,28.00892,1.8507609497301978
AT1G03410,13.1803,18.8774,13.5582,8.99585,9.93802,11.6302,10.1752,10.1489,12.7216,17.379,11.0817,11.6422,12.4371,13.8026,1.2983595772696352
AT1G03430,26.21537,33.37317,39.14987,38.5868,38.25621,38.2232,36.12605,32.93545,34.87204,28.23808,36.38294,26.87145,28.6248,26.60239,1.6036841434285465
AT1G03440,6.0596,7.18903,7.9046,6.10805,6.47214,7.00892,5.69259,7.28012,4.40717,11.0187,6.29503,7.56327,8.45574,12.6563,1.1353330487418178
AT1G03445,0.028018,0.0,0.0671437,0.086107,0.0169908,0.0553518,0.0366358,0.011769,0.0,0.0169454,0.037353,0.0649437,0.0343913,0.0685813,0.03587261274865704
AT1G03457,1.228808,2.647034,0.965586,1.337234,1.071986,1.158645,1.0148416,1.364405,2.303938,4.401287,2.977304,5.01949,4.297432,4.874278,0.779559697309592
AT1G03470,1.83368,4.094027181458,6.151137,3.501844,4.765718,2.71895300057433,2.502541,3.343142,2.8387490617748,3.952504,4.028086,4.845022,5.618107,10.1659500388333,1.0478956803021995
AT1G03475,135.699,130.604,118.923,118.541,130.26,134.158,124.864,148.792,168.501,180.846,196.421,231.22,256.35,299.533,2.4778921666250393
AT1G03490,0.0,0.0,0.12729,0.0,0.0,0.0,0.0,0.0447592,0.0,0.0,0.0,0.123381,0.180471,0.0613056,0.072055322465423
AT1G03495,8.78725,8.10023,15.5127,12.9281,10.2519,9.92844,6.15027,7.87455,6.32388,7.56117,5.31687,3.49055,3.37942,3.93375,1.2178180907812735
AT1G03510,0.831215,0.911334,1.68524,1.3926,1.75413,1.70711,1.06283,1.04365,1.43587,1.32235,1.4918,1.59924,2.74343,2.23088,0.5732697164815632
AT1G03520,7.87482,10.60074,11.45394,8.9125,14.27759,14.68765,12.38317,14.38144,15.56582,12.72138,15.79286,16.88432,16.8523,10.87458,1.2524724319962002
AT1G03530,2.30965,3.20356,7.4735,5.91855,5.95176,5.42177,3.61928,4.30557,4.08423,4.91551,6.07214,7.773,8.18297,10.3511,1.0550379497037645
AT1G03540,0.373755,0.755422,1.07407,1.52904,1.20495,1.13643,0.662083,0.770547,0.611693,0.953092,1.30074,1.01561,1.77241,2.21385,0.5070256030768283
AT1G03550,9.293133,15.289478,39.620185,21.018018,25.383314,22.55195,15.9246090025186,13.753991,11.905976,15.284836,11.390489,14.489341,14.118942,12.985442,1.6087418970179803
AT1G03560,3.08433,4.49238,7.70252,4.85688,6.4178,6.50971,4.53371,5.37369,4.76222,6.07084,5.4341,5.51654,6.45852,6.82145,0.9396450300464906
AT1G03590,30.3842,31.8218,17.1388,14.0004,15.2014,14.6683,11.8258,12.6367,10.7437,10.9999,14.5063,17.1884,16.9084,17.0435,1.5161623947740936
AT1G03600,323.34,294.293,115.091,79.4242,129.515,146.684,193.628,251.073,283.98,300.967,205.782,294.929,278.171,312.353,2.5110005123733248
AT1G03610,65.02037,55.31335,39.43129,37.72192,53.28677,59.58664,60.4385,54.88025,74.657,23.0274,82.1568,46.54344,45.50859,23.35776,1.9198977686695151
AT1G03620,0.9575094,2.3341641,2.27073110734229,1.3164683,2.40489166899874,2.65725710782,1.1731317,0.99322262,0.990028,0.9410137,0.7154858,0.7940909,0.548398,0.33962,0.563155492627484
AT1G03630,104.8358,95.2217,112.3031,95.8317,113.0663,120.7696,111.0091,136.3021,144.877,194.6022,165.7679,223.1486,223.7436,230.9906,2.365470388120058
AT1G03650,4.48219,4.39272,7.92383,9.15323,7.43403,7.2018,5.33915,4.64954,4.73591,5.00713,4.66427,5.54281,5.29208,5.45276,1.006604224320595
AT1G03660,0.258238,0.414269,1.129486,1.79111,0.694305,0.359763,0.638409,0.245316,0.549218,0.6755105,1.032316,1.674391,2.80788,5.90975,0.8394623345544314
AT1G03670,0.0195449,0.0623769,0.0255448,0.0787031,0.047582,0.0775675,0.0513257,0.143361,0.106692,0.0475009,0.130904,0.0,0.0,0.0739341,0.05818337436272166
AT1G03680,553.981,529.143,497.09,440.011,478.313,520.274,477.101,479.616,489.846,511.273,473.717,463.47,463.088,484.105,2.7442781151291573
AT1G03687,5.50673,7.730476,9.966716,7.501809,9.449236,9.626214,8.378103,8.427129,9.13026,11.861724,11.25245,14.094805,15.79958,19.058884,1.3023067668636503
AT1G03700,0.0,0.0,0.0645065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02714831763485226
AT1G03710,0.448744,0.239158,0.225388,0.160689,0.193669,0.152884,0.378605,0.423003,0.440394,0.569197,0.465435,1.092906,1.492284,1.808332,0.44844844863043903
AT1G03720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G03730,12.9918,7.51407,19.126,20.3939,22.0623,19.9776,16.0509,17.1544,17.2252,21.8824,23.1665,13.528,13.592,5.3814,1.3832137567066451
AT1G03740,39.76681,26.66384,146.31722,131.13993,155.7648,119.13006,124.1746,114.25494,84.83658,34.54803,100.9657,56.83347,46.51456,13.28956,2.1952485527238905
AT1G03750,3.02437,4.5888,5.9434,4.91504,4.81491,5.57719,4.36385,4.13233,4.39885,3.82238,4.39807,4.01286,4.20517,4.51265,0.8415721851022742
AT1G03760,6.20729,8.18577,12.9383,13.9955,11.6203,12.2116,7.16265,8.5847,7.64325,6.73187,10.4421,10.0543,11.7737,12.6483,1.175960951163949
AT1G03770,1.808293,3.108283,6.96039,5.623324,4.6660957,4.562524,3.245685,3.132929,1.758566,2.2602559,3.162044,4.9631690111077,5.482057,4.23272700349081,0.9009343454636514
AT1G03780,0.794653,2.66618650053533,0.327522,0.31835078159,2.0792,1.55631509876,1.59234,1.52477100171216,1.13708,1.530931,1.7321917,5.0383196,6.121227,12.936898,1.144166121581506
AT1G03790,0.0194991,0.0,0.0,0.0261718,0.0,0.0,0.0,0.0,0.0,0.0,0.078355,0.0,0.024032,0.0,0.032761756361633906
AT1G03800,0.147127,0.0626396,0.193556,0.199089,0.0360512,0.0784738,0.0778494,0.29898,0.32358,0.0,0.238518,0.412281,0.474951,0.111981,0.16877759266462744
AT1G03810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AT1G03820,6.77308,8.00811,15.8548,10.2635,5.14468,5.42091,4.06628,3.78578,4.28123,9.8797,6.41704,9.6566,8.22655,7.62029,1.22672360352494
AT1G03830,1.416907,1.984397,2.402622,1.652679,3.0418,2.705401,2.39748,2.7029,3.038828,3.619845,3.9746,5.18995,5.91137,6.776611,0.8907903753112072
AT1G03840,0.393794281,0.540469,0.272225,0.71486,0.410629,0.3369374,0.516743,0.2759313,0.227451,0.0683121,0.0930661,0.322014,0.256788,0.350109,0.2342286703208976
AT1G03850,3.755527,1.710223,196.9285,134.874033,37.646741,38.359866,18.0361508,23.416566,54.1050397,8.693815,50.107679,58.574657,16.654124,1.5183335,2.2965083333755345
AT1G03860,38.856537,46.65534,64.09948,73.360937,74.074509,73.611313,58.394597,58.62463,49.988168,58.42469,64.475538,71.822869,74.483349,89.53149,1.9567996682049467
AT1G03870,72.4399,64.6545,22.7869,19.4458,36.6427,36.6998,49.7966,72.7311,62.7936,155.651,78.601,69.0893,43.8803,13.7977,2.1949331715962477
AT1G03880,0.022419,0.0238534,0.0293568,0.0603257,0.0546817,0.0891787,0.0885003,0.0617986,0.0,0.0,0.0301049,0.0,0.0276906,0.084954,0.03709913967957295
AT1G03890,0.0,0.0258241,0.0,0.0327011,0.0296327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013974639617677587
AT1G03900,105.158,127.665,130.848,128.78,98.7947,101.185,93.7044,80.4198,83.2036,85.7876,81.3826,75.5499,71.597,74.65,2.120073546374037
AT1G03905,2.681212,3.14456,4.143021207833,6.128211,3.94436,4.69104900927917,3.781329,2.917553,3.67022275417,1.1224499,2.859551,4.268213,3.280768,2.8701542,0.8529805466376037
AT1G03910,20.317600283176,28.48457,34.2144,27.9525,28.193567,30.8325,28.4337000026365,25.088202,28.239700129959,25.13772961,27.980400187173,29.3846,31.472600961839,35.2327000017409,1.559100698157257
AT1G03920,0.3961610299361,1.26744,0.155476,0.205213,0.703333,0.696675,0.712317,0.747741,0.426656,0.560226666,1.205883,2.120505,2.578177,2.493524,0.5536618198037456
AT1G03930,25.6983,33.3459,29.6994,23.9946,34.6121,33.4579,38.668,39.4836,33.583,47.84,35.1196,36.3547,34.9055,29.1211,1.6887756552728448
AT1G03940,6.0206,4.92605,10.8589,9.06046,6.65002,5.86351,4.75174,5.55115,3.20262,6.53974,4.74469,3.33366,2.61532,4.92174,1.0740444068962363
AT1G03950,28.7598,35.5338,37.753,37.951,33.7016,36.062,31.6,23.8357,25.7578,19.2285,22.9183,16.7478,16.709,13.7963,1.5905186119163361
AT1G03960,5.907028,8.851071,12.391519,7.3894,11.900446,10.342195,9.65878,8.662298,9.89375,10.483072,10.336281,11.383374,12.25394,15.505834,1.217637473073914
AT1G03970,41.5328,41.1155,52.6257,43.963,41.828,45.9259,44.1985,36.0998,38.5364,32.5841,40.6063,26.9284,30.7847,20.4328,1.7293729742678978
AT1G03980,0.275914,0.341677,0.1461167,0.2108953,0.0666342,0.128673,0.255264,0.1782429,0.2121873,0.512378,0.587164,0.541409,0.3993078,0.407818,0.2006218042691137
